hour,time_days,external_temp_C,ground_temp_C,water_temp_C,sunlight_W,Q_walls_W,Q_ground_W,Q_sun_W,Q_total_W,T_internal_C
4994,208.08333333333334,15.922500925240746,18.11435935394492,17.559024612671283,2.0,-57161.013813382335,-1705.6276090638291,75.0,-58791.64142244616,21.85417420464141
4995,208.125,16.54228355337241,18.3686291501015,17.560331801103608,2.0,-50994.1502521824,-1580.113758058092,75.0,-52499.26401024049,21.833993946664815
4996,208.16666666666666,17.34999999999977,18.699999999999903,17.561636566259235,2.0,-43046.341887984425,-1420.7439224880934,75.0,-44392.08581047252,21.816930017090492
4997,208.20833333333334,18.290605724100587,19.085889527836137,17.562938907466915,2.0,-33852.713212703085,-1238.0716884619742,75.0,-35015.78490116506,21.803470255589442
4998,208.25,19.300000000000246,19.5000000000001,17.564238824056645,2.0,-24033.314453656283,-1044.239849200502,75.0,-25002.554302856784,21.79385949236413
4999,208.29166666666666,20.309394275899887,19.914110472164054,17.565536315359694,2.0,-14250.866078056742,-852.152889157368,75.0,-15028.01896721411,21.788082853293982
5000,208.33333333333334,21.249999999999886,20.299999999999955,17.566831380708507,2.0,-5165.595391623321,-674.5975601599594,75.0,-5765.1929517832805,21.785866763540245
5001,208.375,22.05771644662731,20.631370849898385,17.56812401943685,2.0,2609.7569576358296,-523.3714808509765,75.0,2161.3854767848534,21.786697581216085
5002,208.41666666666666,22.677499074759055,20.885640646055,17.569414230879712,2.0,8551.69433801251,-408.47914393969273,75.0,8218.215194072818,21.789856591267945
5003,208.45833333333334,23.067110722527417,21.045481322062532,17.57070201437333,2.0,12261.63966009093,-337.4501220397874,75.0,11999.189538051143,21.794468974792803
5004,208.5,23.2,21.1,17.571987369255194,2.0,13493.097841989083,-314.82593523940346,75.0,13253.27190674968,21.799563416613168
5005,208.54166666666666,23.067110722527413,21.045481322062532,17.573270294864034,2.0,12168.454136776756,-341.85054952962173,75.0,11901.603587247135,21.80413828895193
5006,208.58333333333334,22.677499074759055,20.885640646055,17.574550790539842,2.0,8384.26354374841,-416.38559811327525,75.0,8042.877945635134,21.80722990089882
5007,208.625,22.057716446627307,20.63137084989838,17.57582885562388,2.0,2404.6708389934565,-533.0561031201996,75.0,1946.614735873257,21.80797816258004
5008,208.66666666666666,21.249999999999883,20.29999999999995,17.57710448945858,2.0,-5356.590360769496,-683.6167670363064,75.0,-5965.207127805803,21.805685189126173
5009,208.70833333333334,20.309394275899884,19.914110472164054,17.578377691387708,2.0,-14364.392766972378,-857.5138716894937,75.0,-15146.906638661872,21.7998628506748
5010,208.75,19.300000000000242,19.5000000000001,17.57964846075625,2.0,-23998.683366475743,-1042.604492305864,75.0,-24966.28785878161,21.79026602795344
5011,208.79166666666666,18.290605724100583,19.085889527836137,17.58091679691045,2.0,-33596.738916987415,-1225.9840133865102,75.0,-34747.72293037392,21.776909307129745
5012,208.83333333333334,17.349999999999767,18.699999999999903,17.582182699197794,2.0,-42498.32934844779,-1394.8655525655286,75.0,-43818.19490101332,21.760065976202313
5013,208.875,16.542283553372407,18.368629150101498,17.583446166967036,2.0,-50090.7112591671,-1537.4513611657028,75.0,-51553.162620332805,21.74024939132629
5014,208.91666666666666,15.922500925240744,18.11435935394492,17.584707199568165,2.0,-55850.38527442125,-1643.7368169462216,75.0,-57419.12209136747,21.718177982927738
5015,208.95833333333334,15.532889277472481,17.954518677937426,17.585965796352454,2.0,-59378.77157237047,-1706.1922182622752,75.0,-61009.96379063274,21.694726286382096
5016,209.0,14.8,17.5,17.58722195667236,0.0,-66189.37234926812,-1901.6092498265502,0.0,-68090.98159909467,21.66855270851477
5017,209.04166666666666,14.874963182164082,17.53066675633985,17.58847567988166,0.0,-65218.45945296661,-1875.8416316526302,0.0,-67094.30108461923,21.642762245921183
5018,209.08333333333334,15.094744111674244,17.620577136594008,17.589726965335366,0.0,-62860.974088770614,-1823.390582894986,0.0,-64684.3646716656,21.61789814180971
5019,209.125,15.444365081389531,17.76360389693208,17.590975812389743,0.0,-59265.91738003372,-1747.2800576778602,0.0,-61013.197437711584,21.59444520227841
5020,209.16666666666666,15.89999999999983,17.94999999999993,17.59222222040231,0.0,-54666.67394187438,-1652.1484916995792,0.0,-56318.82243357396,21.572796739446133
5021,209.20833333333334,16.430598100774645,18.167062859407807,17.593466188731835,0.0,-49365.10693124628,-1543.9326922840414,0.0,-50909.03962353032,21.55322774981719
5022,209.25,17.000000000000092,18.400000000000034,17.594707716738352,0.0,-43710.98639824413,-1429.4632465837772,0.0,-45140.44964482791,21.535876155729422
5023,209.29166666666666,17.56940189922553,18.63293714059226,17.59594680378314,0.0,-38078.152862437375,-1315.9990201955131,0.0,-39394.15188263289,21.520733388249756
5024,209.33333333333334,18.10000000000033,18.850000000000133,17.597183449228766,0.0,-32839.040527194506,-1210.732469339829,0.0,-34049.77299653433,21.50764495327702
5025,209.375,18.555634918610597,19.036396103067972,17.598417652438975,0.0,-28339.29633279765,-1120.299478761435,0.0,-29459.595811559084,21.496320942272835
5026,209.41666666666666,18.9052558883256,19.179422863405925,17.599649412778845,0.0,-24874.224517893468,-1050.3271290863324,0.0,-25924.551646979802,21.48635577133136
5027,209.45833333333334,19.125036817835966,19.269333243660167,17.60087872961468,0.0,-22668.661953555795,-1005.0502125442746,0.0,-23673.71216610007,21.477255803402624
5028,209.5,19.2,19.299999999999997,17.602105602314055,0.0,-21861.655712665197,-987.0226308758574,0.0,-22848.678343541054,21.46847297126031
5029,209.54166666666666,19.12503681783599,19.269333243660178,17.603330030245786,0.0,-22496.987072873482,-996.9433431787273,0.0,-23493.930416052208,21.45944210986409
5030,209.58333333333334,18.905255888325645,19.179422863405943,17.604552012779955,0.0,-24520.187726769065,-1033.608725061026,0.0,-25553.79645183009,21.449619453977355
5031,209.625,18.55563491861031,19.03639610306785,17.6057715492879,0.0,-27782.25153952364,-1093.994585745642,0.0,-28876.24612526928,21.438519677491158
5032,209.66666666666666,18.099999999999973,18.849999999999987,17.606988639142223,0.0,-32049.78890391537,-1173.4622537959972,0.0,-33223.25115771137,21.425748950285286
5033,209.70833333333334,17.56940189922562,18.632937140592297,17.608203281716797,0.0,-37020.93169017277,-1266.0746870608216,0.0,-38287.00637723359,21.411031759855845
5034,209.75,17.000000000000185,18.400000000000073,17.609415476386697,0.0,-42345.904894614345,-1365.00106446795,0.0,-43710.905959082294,21.394229669859442
5035,209.79166666666666,16.430598100774734,18.167062859407846,17.610625222528316,0.0,-47650.8630632132,-1462.9822874047236,0.0,-49113.84535061792,21.375350737209935
5036,209.83333333333334,15.89999999999991,17.94999999999996,17.611832519519293,0.0,-52563.367077216244,-1552.8256675351886,0.0,-54116.19274475143,21.354548945967924
5037,209.875,15.444365081389597,17.763603896932107,17.613037366738517,0.0,-56737.76509995194,-1627.895088896237,0.0,-58365.660188848175,21.332113696602228
5038,209.91666666666666,15.09474411167429,17.620577136594026,17.614239763566147,0.0,-59878.748015308214,-1682.5632405370518,0.0,-61561.31125584526,21.30845006691252
5039,209.95833333333334,14.874963182163977,17.530666756339805,17.61543970938359,0.0,-61761.47409358601,-1712.5951007929643,0.0,-63474.06919437897,21.284051189798415
5040,210.0,16.1,18.300000000000004,17.616637203573532,2.0,-49766.89142206477,-1352.7698727086129,75.0,-51044.66129477338,21.264430068385064
5041,210.04166666666666,16.243111529585953,18.35281496925196,17.617832245519907,2.0,-48204.65797247147,-1319.9321782736743,75.0,-49449.59015074514,21.245422078370492
5042,210.08333333333334,16.66269330410533,18.50766062413411,17.619024834607934,2.0,-43994.19623294557,-1241.1185259204926,75.0,-45160.314758866065,21.22806284830661
5043,210.125,17.330151519016315,18.753984489160786,17.62021497022403,2.0,-37419.94876118683,-1121.5821894794406,75.0,-38466.530950666274,21.213276650201095
5044,210.16666666666666,18.199999999999598,19.074999999999854,17.62140265175594,2.0,-28927.455841934374,-969.3520814245629,75.0,-29821.807923358938,21.201813408028702
5045,210.20833333333334,19.212960010569688,19.448830480091196,17.62258787859265,2.0,-19092.992615606534,-794.6855939983359,75.0,-19812.67820960487,21.194197587787887
5046,210.25,20.300000000000082,19.850000000000033,17.62377065012441,2.0,-8584.296842762922,-609.3695731304936,75.0,-9118.666415893416,21.190692452160857
5047,210.29166666666666,21.38703998943047,20.251169519908867,17.624950965742727,2.0,1884.9363577882855,-425.91706262090196,75.0,1534.0192951673835,21.191282115762835
5048,210.33333333333334,22.40000000000055,20.625000000000203,17.626128824840382,2.0,11603.691688682056,-256.71455914572675,75.0,11421.97712953633,21.195672623885613
5049,210.375,23.269848480983804,20.94601551083926,17.62730422681141,2.0,19912.088228142624,-113.17789124768032,75.0,19873.910336894944,21.20331198122068
5050,210.41666666666666,23.937306695894755,21.192339375865924,17.628477171051138,2.0,26246.349260871124,-4.974247760822456,75.0,26316.3750131103,21.213427765637576
5051,210.45833333333334,24.35688847041409,21.347185030748058,17.629647656956088,2.0,30177.22276585455,60.636626850085236,75.0,30312.859392704635,21.225079763700514
5052,210.5,24.5,21.4,17.630815683924112,2.0,31439.23426847507,79.2971737890999,75.0,31593.531442264168,21.237224040899754
5053,210.54166666666666,24.356888470414184,21.347185030748093,17.631981251354308,2.0,29948.778523338522,49.84898206458051,75.0,30073.627505403103,21.24878408031731
5054,210.58333333333334,23.937306695894456,21.192339375865814,17.63314435864704,2.0,25809.817109540596,-25.588266018012007,75.0,25859.228843522586,21.258724141744388
5055,210.625,23.26984848098338,20.946015510839107,17.634305005203935,2.0,19306.79365669433,-141.7612460103939,75.0,19240.032410683936,21.266119841947916
5056,210.66666666666666,22.40000000000003,20.62500000000001,17.635463190427885,2.0,10885.249517300304,-290.6409950163836,75.0,10669.608522283921,21.27022114615757
5057,210.70833333333334,21.387039989429894,20.251169519908654,17.636618913723055,2.0,1121.4608954143046,-461.97007056617565,75.0,734.4908248481289,21.27050347800748
5058,210.75,20.299999999999486,19.849999999999813,17.63777217449487,2.0,-9316.83338887675,-643.9615766968092,75.0,-9885.79496557356,21.26670346487453
5059,210.79166666666666,19.212960010570036,19.448830480091324,17.63892297215004,2.0,-19715.937161323156,-824.1024197683873,75.0,-20465.039581091543,21.258836882627453
5060,210.83333333333334,18.199999999999907,19.074999999999967,17.64007130609649,2.0,-29364.83407322444,-990.0060534577933,75.0,-30279.840126682233,21.247197576881618
5061,210.875,17.330151519016567,18.753984489160878,17.641217175743467,2.0,-37603.64215550449,-1130.2565997667355,75.0,-38658.89875527122,21.23233743427428
5062,210.91666666666666,16.662693304105506,18.50766062413418,17.642360580501467,2.0,-43868.58364962024,-1235.186820596847,75.0,-45028.77047021709,21.215028768684597
5063,210.95833333333334,16.243111529585796,18.352814969251902,17.64350151978225,2.0,-47730.40549534849,-1297.5369224094884,75.0,-48952.94241775798,21.196211685715376
5064,211.0,13.600000000000001,17.5,17.644639992998858,4.0,-72923.63218286759,-1675.6159641909703,150.0,-74449.24814705856,21.167594045790402
5065,211.04166666666666,13.818074711749983,17.554518677937498,17.645775999565583,4.0,-70555.38560678803,-1637.9275000933164,150.0,-72043.31310688134,21.13990122625484
5066,211.08333333333334,14.457437415779477,17.71435935394487,17.646909538897997,4.0,-64151.652580563474,-1552.9123154471852,150.0,-65554.56489601066,21.114702624787075
5067,211.125,15.474516600405714,17.968629150101428,17.648040610412966,4.0,-54145.78583406107,-1426.2199751908267,150.0,-55422.005809251896,21.093398890422478
5068,211.16666666666666,16.799999999999265,18.299999999999816,17.649169213528552,4.0,-41216.62934806284,-1266.34083032494,150.0,-42332.970178387775,21.07712646689005
5069,211.20833333333334,18.343558111344155,18.68588952783604,17.650295347664155,4.0,-26242.256213240595,-1084.0274123711515,150.0,-27176.283625611744,21.066680141122454
5070,211.25,19.99999999999999,19.099999999999998,17.651419012240424,4.0,-10240.129354775661,-891.5616639755135,150.0,-10981.691018751175,21.062458875130336
5071,211.29166666666666,21.656441888655824,19.514110472163956,17.652540206679284,4.0,5702.236929844685,-701.917942678092,150.0,5150.318987166593,21.064438612709182
5072,211.33333333333334,23.200000000000713,19.90000000000018,17.65365893040392,4.0,20501.3893179987,-527.8788377614144,150.0,20123.510480237284,21.072173914156583
5073,211.375,24.52548339959427,20.231370849898568,17.654775182838797,4.0,33151.77106020178,-381.16405579696686,150.0,32920.60700440482,21.084828307596563
5074,211.41666666666666,25.542562584220512,20.485640646055128,17.655888963409645,4.0,42794.24905558991,-271.63173989878413,150.0,42672.61731569113,21.10123128851834
5075,211.45833333333334,26.18192528825001,20.645481322062505,17.657000271543467,4.0,48774.66239742405,-206.60665145997788,150.0,48718.05574596407,21.11995808310502
5076,211.5,26.4,20.700000000000003,17.658109106668565,4.0,50688.402402191816,-190.38099767427374,150.0,50648.021404517545,21.139426739613192
5077,211.54166666666666,26.181925288250223,20.645481322062558,17.659215468214445,4.0,48407.986066915495,-223.92192262295416,150.0,48334.06414429254,21.158005931186217
5078,211.58333333333334,25.542562584220192,20.48564064605505,17.660319355611946,4.0,42091.74386912616,-304.80559592612934,150.0,41936.93827320003,21.174126123517613
5079,211.625,24.52548339959382,20.231370849898457,17.66142076829317,4.0,32173.029850331586,-427.3823907073506,150.0,31895.647459624237,21.186386531471907
5080,211.66666666666666,23.200000000000166,19.90000000000004,17.662519705691473,4.0,19330.689297871286,-583.1618942672459,150.0,18897.52740360404,21.193650575745938
5081,211.70833333333334,21.65644188865521,19.514110472163804,17.663616167241504,4.0,4442.796603929002,-761.3915136239009,150.0,3831.405090305101,21.195123334356804
5082,211.75,19.999999999999353,19.09999999999984,17.664710152379175,4.0,-11473.184009831528,-949.7892449084898,150.0,-12272.973254740018,21.190405710765507
5083,211.79166666666666,18.34355811134354,18.685889527835887,17.665801660541675,4.0,-27329.736954450877,-1135.3806695947615,150.0,-28315.117624045637,21.17952162716808
5084,211.83333333333334,16.799999999999976,18.299999999999997,17.666890691167488,4.0,-42043.407620813785,-1305.3831376495305,150.0,-43198.790758463314,21.162916389776317
5085,211.875,15.474516600406293,17.968629150101574,17.66797724369631,4.0,-54608.637977952225,-1448.0768819858838,150.0,-55906.71485993811,21.141426337491442
5086,211.91666666666666,14.457437415779888,17.714359353944975,17.669061317569174,4.0,-64166.293648430925,-1553.603699207732,150.0,-65569.89734763866,21.116221842363355
5087,211.95833333333334,13.81807471174982,17.554518677937455,17.670142912228364,4.0,-70062.21245388995,-1614.6387678730748,150.0,-71526.85122176302,21.088727546259943
5088,212.0,11.899999999999999,16.4,17.671222027117448,4.0,-88211.78444409547,-2125.5564876378417,150.0,-90187.34093173331,21.054060321099023
5089,212.04166666666666,12.164074846259702,16.48688914296287,17.672298661681264,4.0,-85343.86055845747,-2070.450934088389,150.0,-87264.31149254586,21.020516682892474
5090,212.08333333333334,12.938303120671257,16.741635220349895,17.673372815365923,4.0,-77589.25019732368,-1939.7595963526355,150.0,-79379.00979367632,20.990004085701575
