hour,time_days,Q_c_W,Q_e_kW,W_c1_kW,W_c2_kW,W_total_kW,m_dot_1_kg_s,m_dot_2_kg_s,COP
38761,1615.0416666666667,68237.14410461739,52.12112727937371,7.444322434231289,8.671694391012391,16.11601682524368,0.05972659205898013,0.06694221391857645,4.234119686306894
38762,1615.0833333333333,62945.085723138385,48.13838309104585,6.820623304209062,7.986079327883462,14.806702632092524,0.05510768693460448,0.06175058245610744,4.251121082604116
38763,1615.125,54526.63655537966,41.70022312328371,5.908414353831741,6.917999078264197,12.826413432095938,0.047737433071542476,0.05349188944593745,4.251121082604116
38764,1615.1666666666667,43555.49999997774,33.236284658756276,4.801113129409635,5.51810221181183,10.319215341221465,0.037974777380265855,0.04272895116857287,4.220815106550743
38765,1615.2083333333333,30779.340882527777,23.513109879048866,3.3715578361761342,3.894673167302774,7.266231003478908,0.02684040788262655,0.03019524408102444,4.235943072521548
38766,1615.25,17068.833333290047,13.478846658730856,1.6959584371784047,1.894028237380788,3.5899866745591926,0.015372246226441675,0.01704090329279316,4.7545673231185175
38767,1615.2916666666667,3358.325784052318,2.6569328298403634,0.32908795040046446,0.3723050038114902,0.7013929542119546,0.003024872239282168,0.003352830494871224,4.788080296337654
38768,1615.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38769,1615.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38770,1615.4166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38771,1615.4583333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38772,1615.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38773,1615.5416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38774,1615.5833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38775,1615.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38776,1615.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38777,1615.7083333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38778,1615.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38779,1615.7916666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38780,1615.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38781,1615.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
