hour,time_days,external_temp_C,ground_temp_C,water_temp_C,sunlight_W,Q_walls_W,Q_ground_W,Q_sun_W,Q_total_W,Q_heat_demand_W
38228,1592.8333333333333,15.04879236346252,14.035714285714286,13.564778490846066,0.0,-28331.593310759814,-1797.1428571428569,0.0,-30128.736167902673,30128.736167902673
38229,1592.875,13.25,14.035714285714286,13.564778490846066,0.0,-45600.0,-1797.1428571428569,0.0,-47397.142857142855,47397.142857142855
38230,1592.9166666666667,11.451207636537482,14.035714285714286,13.564778490846066,0.0,-62868.40668924017,-1797.1428571428569,0.0,-64665.54954638302,64665.54954638302
38231,1592.9583333333333,9.775000000000002,14.035714285714286,13.564778490846066,0.0,-78959.99999999999,-1797.1428571428569,0.0,-80757.14285714284,80757.14285714284
38232,1593.0,11.969491347236676,14.407142857142857,13.65072489477083,0.0,-57892.88306652791,-1628.761904761905,0.0,-59521.64497128982,59521.64497128982
38233,1593.0416666666667,11.063655198428698,14.407142857142857,13.65072489477083,0.0,-66588.9100950845,-1628.761904761905,0.0,-68217.67199984641,68217.67199984641
38234,1593.0833333333333,10.49422279015231,14.407142857142857,13.65072489477083,0.0,-72055.46121453782,-1628.761904761905,0.0,-73684.22311929973,73684.22311929973
38235,1593.125,10.3,14.407142857142857,13.65072489477083,0.0,-73920.0,-1628.761904761905,0.0,-75548.76190476191,75548.76190476191
38236,1593.1666666666667,10.494222790152312,14.407142857142857,13.65072489477083,0.0,-72055.4612145378,-1628.761904761905,0.0,-73684.22311929971,73684.22311929971
38237,1593.2083333333333,11.0636551984287,14.407142857142857,13.65072489477083,0.0,-66588.91009508449,-1628.761904761905,0.0,-68217.6719998464,68217.6719998464
38238,1593.25,11.96949134723668,14.407142857142857,13.65072489477083,0.0,-57892.88306652787,-1628.761904761905,0.0,-59521.64497128978,59521.64497128978
38239,1593.2916666666667,13.150000000000002,14.407142857142857,13.65072489477083,0.0,-46559.99999999998,-1628.761904761905,0.0,-48188.76190476189,48188.76190476189
38240,1593.3333333333333,14.524731442915632,14.407142857142857,13.65072489477083,0.0,-33362.57814800993,-1628.761904761905,0.0,-34991.34005277184,34991.34005277184
38241,1593.375,16.0,14.407142857142857,13.65072489477083,0.0,-19200.0,-1628.761904761905,0.0,-20828.761904761905,20828.761904761905
38242,1593.4166666666667,17.47526855708437,14.407142857142857,13.65072489477083,0.0,-5037.421851990052,-1628.761904761905,0.0,-6666.183756751958,6666.183756751958
38243,1593.4583333333333,18.85,14.407142857142857,13.65072489477083,0.0,8160.000000000014,-1628.761904761905,0.0,6531.238095238108,0.0
38244,1593.5,20.03050865276332,14.407142857142857,13.65072489477083,0.0,19492.883066527873,-1628.761904761905,0.0,17864.12116176597,0.0
38245,1593.5416666666667,20.936344801571302,14.407142857142857,13.65072489477083,0.0,28188.9100950845,-1628.761904761905,0.0,26560.148190322594,0.0
38246,1593.5833333333333,21.50577720984769,14.407142857142857,13.65072489477083,0.0,33655.46121453782,-1628.761904761905,0.0,32026.699309775915,0.0
38247,1593.625,21.7,14.407142857142857,13.65072489477083,0.0,35519.99999999999,-1628.761904761905,0.0,33891.238095238084,0.0
38248,1593.6666666666667,21.50577720984769,14.407142857142857,13.65072489477083,0.0,33655.46121453782,-1628.761904761905,0.0,32026.699309775915,0.0
38249,1593.7083333333333,20.936344801571302,14.407142857142857,13.65072489477083,0.0,28188.9100950845,-1628.761904761905,0.0,26560.148190322594,0.0
38250,1593.75,20.03050865276332,14.407142857142857,13.65072489477083,0.0,19492.883066527873,-1628.761904761905,0.0,17864.12116176597,0.0
38251,1593.7916666666667,18.85,14.407142857142857,13.65072489477083,0.0,8160.000000000014,-1628.761904761905,0.0,6531.238095238108,0.0
38252,1593.8333333333333,17.47526855708437,14.407142857142857,13.65072489477083,0.0,-5037.421851990052,-1628.761904761905,0.0,-6666.183756751958,6666.183756751958
38253,1593.875,16.0,14.407142857142857,13.65072489477083,0.0,-19200.0,-1628.761904761905,0.0,-20828.761904761905,20828.761904761905
38254,1593.9166666666667,14.524731442915632,14.407142857142857,13.65072489477083,0.0,-33362.57814800993,-1628.761904761905,0.0,-34991.34005277184,34991.34005277184
38255,1593.9583333333333,13.150000000000002,14.407142857142857,13.65072489477083,0.0,-46559.99999999998,-1628.761904761905,0.0,-48188.76190476189,48188.76190476189
38256,1594.0,13.533095244168782,14.557142857142859,13.736434026628212,0.0,-42882.285655979686,-1560.7619047619041,0.0,-44443.04756074159,44443.04756074159
38257,1594.0416666666667,12.484232335022703,14.557142857142859,13.736434026628212,0.0,-52951.36958378205,-1560.7619047619041,0.0,-54512.13148854395,54512.13148854395
38258,1594.0833333333333,11.824889546492148,14.557142857142859,13.736434026628212,0.0,-59281.06035367538,-1560.7619047619041,0.0,-60841.82225843728,60841.82225843728
38259,1594.125,11.599999999999998,14.557142857142859,13.736434026628212,0.0,-61440.00000000002,-1560.7619047619041,0.0,-63000.76190476192,63000.76190476192
38260,1594.1666666666667,11.824889546492148,14.557142857142859,13.736434026628212,0.0,-59281.06035367538,-1560.7619047619041,0.0,-60841.82225843728,60841.82225843728
38261,1594.2083333333333,12.484232335022703,14.557142857142859,13.736434026628212,0.0,-52951.36958378205,-1560.7619047619041,0.0,-54512.13148854395,54512.13148854395
38262,1594.25,13.533095244168786,14.557142857142859,13.736434026628212,0.0,-42882.28565597966,-1560.7619047619041,0.0,-44443.04756074156,44443.04756074156
38263,1594.2916666666667,14.9,14.557142857142859,13.736434026628212,121.97258310892455,-29759.999999999996,-1560.7619047619041,121.97258310892455,-31198.789321652977,31198.789321652977
38264,1594.3333333333333,16.491794302323363,14.557142857142859,13.736434026628212,235.63293624819997,-14478.774697695713,-1560.7619047619041,235.63293624819997,-15803.903666209419,15803.903666209419
38265,1594.375,18.2,14.557142857142859,13.736434026628212,333.2352941839993,1919.9999999999932,-1560.7619047619041,333.2352941839993,692.4733894220883,0.0
38266,1594.4166666666667,19.908205697676635,14.557142857142859,13.736434026628212,408.1282175185206,18318.7746976957,-1560.7619047619041,408.1282175185206,17166.141010452317,0.0
38267,1594.4583333333333,21.5,14.557142857142859,13.736434026628212,455.20787729292397,33600.0,-1560.7619047619041,455.20787729292397,32494.44597253102,0.0
38268,1594.5,22.866904755831214,14.557142857142859,13.736434026628212,471.26587249640005,46722.28565597966,-1560.7619047619041,471.26587249640005,45632.789623714154,0.0
38269,1594.5416666666667,23.915767664977295,14.557142857142859,13.736434026628212,455.20787729292397,56791.369583782034,-1560.7619047619041,455.20787729292397,55685.81555631306,0.0
38270,1594.5833333333333,24.57511045350785,14.557142857142859,13.736434026628212,408.12821751852067,63121.06035367536,-1560.7619047619041,408.12821751852067,61968.42666643198,0.0
38271,1594.625,24.8,14.557142857142859,13.736434026628212,333.2352941839994,65280.00000000001,-1560.7619047619041,333.2352941839994,64052.473389422106,0.0
38272,1594.6666666666667,24.57511045350785,14.557142857142859,13.736434026628212,235.63293624819997,63121.06035367536,-1560.7619047619041,235.63293624819997,61795.93138516166,0.0
38273,1594.7083333333333,23.915767664977295,14.557142857142859,13.736434026628212,121.97258310892467,56791.369583782034,-1560.7619047619041,121.97258310892467,55352.58026212906,0.0
38274,1594.75,22.866904755831214,14.557142857142859,13.736434026628212,5.771342423001011e-14,46722.28565597966,-1560.7619047619041,5.771342423001011e-14,45161.523751217755,0.0
38275,1594.7916666666667,21.5,14.557142857142859,13.736434026628212,0.0,33600.0,-1560.7619047619041,0.0,32039.238095238095,0.0
38276,1594.8333333333333,19.908205697676635,14.557142857142859,13.736434026628212,0.0,18318.7746976957,-1560.7619047619041,0.0,16758.012792933794,0.0
38277,1594.875,18.2,14.557142857142859,13.736434026628212,0.0,1919.9999999999932,-1560.7619047619041,0.0,359.23809523808904,0.0
38278,1594.9166666666667,16.491794302323363,14.557142857142859,13.736434026628212,0.0,-14478.774697695713,-1560.7619047619041,0.0,-16039.536602457618,16039.536602457618
38279,1594.9583333333333,14.9,14.557142857142859,13.736434026628212,0.0,-29759.999999999996,-1560.7619047619041,0.0,-31320.7619047619,31320.7619047619
38280,1595.0,12.595836943965738,14.87142857142857,13.821880488952692,0.0,-51879.965337928916,-1418.285714285715,0.0,-53298.25105221463,53298.25105221463
38281,1595.0416666666667,12.055513627132909,14.87142857142857,13.821880488952692,0.0,-57067.06917952408,-1418.285714285715,0.0,-58485.354893809796,58485.354893809796
38282,1595.0833333333333,11.715852190617168,14.87142857142857,13.821880488952692,0.0,-60327.81897007518,-1418.285714285715,0.0,-61746.1046843609,61746.1046843609
38283,1595.125,11.600000000000001,14.87142857142857,13.821880488952692,0.0,-61439.999999999985,-1418.285714285715,0.0,-62858.2857142857,62858.2857142857
38284,1595.1666666666667,11.715852190617168,14.87142857142857,13.821880488952692,0.0,-60327.81897007518,-1418.285714285715,0.0,-61746.1046843609,61746.1046843609
38285,1595.2083333333333,12.055513627132909,14.87142857142857,13.821880488952692,0.0,-57067.06917952408,-1418.285714285715,0.0,-58485.354893809796,58485.354893809796
38286,1595.25,12.59583694396574,14.87142857142857,13.821880488952692,0.0,-51879.9653379289,-1418.285714285715,0.0,-53298.25105221462,53298.25105221462
38287,1595.2916666666667,13.3,14.87142857142857,13.821880488952692,30.49314577723114,-45119.99999999999,-1418.285714285715,30.49314577723114,-46507.79256850848,46507.79256850848
38288,1595.3333333333333,14.12001524665143,14.87142857142857,13.821880488952692,58.90823406204999,-37247.85363214627,-1418.285714285715,58.90823406204999,-38607.23111236993,38607.23111236993
38289,1595.375,15.0,14.87142857142857,13.821880488952692,83.30882354599983,-28800.0,-1418.285714285715,83.30882354599983,-30134.976890739716,30134.976890739716
38290,1595.4166666666667,15.87998475334857,14.87142857142857,13.821880488952692,102.03205437963015,-20352.146367853733,-1418.285714285715,102.03205437963015,-21668.400027759817,21668.400027759817
38291,1595.4583333333333,16.7,14.87142857142857,13.821880488952692,113.80196932323099,-12480.000000000007,-1418.285714285715,113.80196932323099,-13784.483744962492,13784.483744962492
38292,1595.5,17.40416305603426,14.87142857142857,13.821880488952692,117.81646812410001,-5720.034662071101,-1418.285714285715,117.81646812410001,-7020.503908232716,7020.503908232716
38293,1595.5416666666667,17.94448637286709,14.87142857142857,13.821880488952692,113.80196932323099,-532.93082047594,-1418.285714285715,113.80196932323099,-1837.4145654384238,1837.4145654384238
38294,1595.5833333333333,18.28414780938283,14.87142857142857,13.821880488952692,102.03205437963017,2727.818970075168,-1418.285714285715,102.03205437963017,1411.5653101690834,0.0
38295,1595.625,18.4,14.87142857142857,13.821880488952692,83.30882354599984,3839.9999999999864,-1418.285714285715,83.30882354599984,2505.0231092602717,0.0
38296,1595.6666666666667,18.28414780938283,14.87142857142857,13.821880488952692,58.90823406204999,2727.818970075168,-1418.285714285715,58.90823406204999,1368.4414898515033,0.0
38297,1595.7083333333333,17.94448637286709,14.87142857142857,13.821880488952692,30.493145777231167,-532.93082047594,-1418.285714285715,30.493145777231167,-1920.7233889844238,1920.7233889844238
38298,1595.75,17.40416305603426,14.87142857142857,13.821880488952692,1.4428356057502527e-14,-5720.034662071101,-1418.285714285715,1.4428356057502527e-14,-7138.320376356815,7138.320376356815
38299,1595.7916666666667,16.7,14.87142857142857,13.821880488952692,0.0,-12480.000000000007,-1418.285714285715,0.0,-13898.285714285723,13898.285714285723
38300,1595.8333333333333,15.87998475334857,14.87142857142857,13.821880488952692,0.0,-20352.146367853733,-1418.285714285715,0.0,-21770.432082139447,21770.432082139447
38301,1595.875,15.0,14.87142857142857,13.821880488952692,0.0,-28800.0,-1418.285714285715,0.0,-30218.285714285714,30218.285714285714
38302,1595.9166666666667,14.12001524665143,14.87142857142857,13.821880488952692,0.0,-37247.85363214627,-1418.285714285715,0.0,-38666.139346431984,38666.139346431984
38303,1595.9583333333333,13.3,14.87142857142857,13.821880488952692,0.0,-45119.99999999999,-1418.285714285715,0.0,-46538.28571428571,46538.28571428571
38304,1596.0,12.606318548872146,15.357142857142858,13.907038962113393,0.0,-51779.3419308274,-1198.095238095238,0.0,-52977.43716892264,52977.43716892264
38305,1596.0416666666667,11.517725984076593,15.357142857142858,13.907038962113393,0.0,-62229.8305528647,-1198.095238095238,0.0,-63427.92579095994,63427.92579095994
38306,1596.0833333333333,10.833408089919882,15.357142857142858,13.907038962113393,0.0,-68799.28233676913,-1198.095238095238,0.0,-69997.37757486437,69997.37757486437
38307,1596.125,10.599999999999998,15.357142857142858,13.907038962113393,0.0,-71040.00000000001,-1198.095238095238,0.0,-72238.09523809525,72238.09523809525
38308,1596.1666666666667,10.833408089919882,15.357142857142858,13.907038962113393,0.0,-68799.28233676913,-1198.095238095238,0.0,-69997.37757486437,69997.37757486437
38309,1596.2083333333333,11.517725984076595,15.357142857142858,13.907038962113393,0.0,-62229.83055286469,-1198.095238095238,0.0,-63427.925790959926,63427.925790959926
38310,1596.25,12.60631854887215,15.357142857142858,13.907038962113393,0.0,-51779.341930827366,-1198.095238095238,0.0,-52977.4371689226,52977.4371689226
38311,1596.2916666666667,14.025,15.357142857142858,13.907038962113393,60.98629155446228,-38160.0,-1198.095238095238,60.98629155446228,-39297.10894654077,39297.10894654077
38312,1596.3333333333333,15.677089541047733,15.357142857142858,13.907038962113393,117.81646812409998,-22299.94040594176,-1198.095238095238,117.81646812409998,-23380.2191759129,23380.2191759129
38313,1596.375,17.45,15.357142857142858,13.907038962113393,166.61764709199966,-5280.000000000007,-1198.095238095238,166.61764709199966,-6311.477591003246,6311.477591003246
38314,1596.4166666666667,19.222910458952267,15.357142857142858,13.907038962113393,204.0641087592603,11739.940405941763,-1198.095238095238,204.0641087592603,10745.909276605784,0.0
38315,1596.4583333333333,20.875,15.357142857142858,13.907038962113393,227.60393864646198,27600.0,-1198.095238095238,227.60393864646198,26629.508700551225,0.0
38316,1596.5,22.293681451127853,15.357142857142858,13.907038962113393,235.63293624820002,41219.34193082739,-1198.095238095238,235.63293624820002,40256.87962898035,0.0
38317,1596.5416666666667,23.382274015923404,15.357142857142858,13.907038962113393,227.60393864646198,51669.830552864674,-1198.095238095238,227.60393864646198,50699.3392534159,0.0
38318,1596.5833333333333,24.066591910080117,15.357142857142858,13.907038962113393,204.06410875926034,58239.28233676912,-1198.095238095238,204.06410875926034,57245.251207433146,0.0
38319,1596.625,24.3,15.357142857142858,13.907038962113393,166.6176470919997,60480.00000000001,-1198.095238095238,166.6176470919997,59448.52240899677,0.0
38320,1596.6666666666667,24.066591910080117,15.357142857142858,13.907038962113393,117.81646812409998,58239.28233676912,-1198.095238095238,117.81646812409998,57159.00356679799,0.0
38321,1596.7083333333333,23.382274015923404,15.357142857142858,13.907038962113393,60.98629155446233,51669.830552864674,-1198.095238095238,60.98629155446233,50532.7216063239,0.0
38322,1596.75,22.293681451127853,15.357142857142858,13.907038962113393,2.8856712115005054e-14,41219.34193082739,-1198.095238095238,2.8856712115005054e-14,40021.24669273215,0.0
38323,1596.7916666666667,20.875,15.357142857142858,13.907038962113393,0.0,27600.0,-1198.095238095238,0.0,26401.904761904763,0.0
38324,1596.8333333333333,19.222910458952267,15.357142857142858,13.907038962113393,0.0,11739.940405941763,-1198.095238095238,0.0,10541.845167846524,0.0
